block,parcel,neighborhood,priority,method,support
11548,28,אזור תעשיה מפרץ,1,parcel_area,1
11548,29,אזור תעשיה מפרץ,1,parcel_area,1
11548,3,אזור תעשיה מפרץ,1,parcel_area,1
11548,31,אזור תעשיה מפרץ,1,parcel_area,1
11548,32,אזור תעשיה מפרץ,1,parcel_area,1
11548,33,אזור תעשיה מפרץ,1,parcel_area,1
11548,36,אזור תעשיה מפרץ,1,parcel_area,1
11548,37,אזור תעשיה מפרץ,1,parcel_area,1
11548,38,אזור תעשיה מפרץ,1,parcel_area,1
11548,40,אזור תעשיה מפרץ,1,parcel_area,1
11548,41,אזור תעשיה מפרץ,1,parcel_area,1
11548,42,אזור תעשיה מפרץ,1,parcel_area,1
11548,44,אזור תעשיה מפרץ,1,parcel_area,1
11548,45,אזור תעשיה מפרץ,1,parcel_area,1
11548,46,אזור תעשיה מפרץ,1,parcel_area,1
11548,49,אזור תעשיה מפרץ,1,parcel_area,1
11548,5,אזור תעשיה מפרץ,1,parcel_area,1
11548,52,אזור תעשיה מפרץ,1,parcel_area,1
11548,53,אזור תעשיה מפרץ,1,parcel_area,1
11548,55,אזור תעשיה מפרץ,1,parcel_area,1
11548,56,אזור תעשיה מפרץ,1,parcel_area,1
11548,58,אזור תעשיה מפרץ,1,parcel_area,1
11548,6,אזור תעשיה מפרץ,1,parcel_area,1
11548,60,אזור תעשיה מפרץ,1,parcel_area,1
11548,62,אזור תעשיה מפרץ,1,parcel_area,1
11548,63,אזור תעשיה מפרץ,1,parcel_area,1
11548,64,אזור תעשיה מפרץ,1,parcel_area,1
11548,65,אזור תעשיה מפרץ,1,parcel_area,1
11548,66,אזור תעשיה מפרץ,1,parcel_area,1
11548,67,אזור תעשיה מפרץ,1,parcel_area,1
11548,8,אזור תעשיה מפרץ,1,parcel_area,1
11548,9,אזור תעשיה מפרץ,1,parcel_area,1
11548,,אזור תעשיה מפרץ,2,block_area_majority,1
11549,1,אזור תעשיה מפרץ,1,parcel_area,1
11549,10,אזור תעשיה מפרץ,1,parcel_area,1
11549,11,אזור תעשיה מפרץ,1,parcel_area,1
11549,12,אזור תעשיה מפרץ,1,parcel_area,1
11549,15,אזור תעשיה מפרץ,1,parcel_area,1
11549,16,אזור תעשיה מפרץ,1,parcel_area,1
11549,19,אזור תעשיה מפרץ,1,parcel_area,1
11549,2,אזור תעשיה מפרץ,1,parcel_area,1
11549,20,אזור תעשיה מפרץ,1,parcel_area,1
11549,21,אזור תעשיה מפרץ,1,parcel_area,1
11549,22,אזור תעשיה מפרץ,1,parcel_area,1
11549,23,אזור תעשיה מפרץ,1,parcel_area,1
11549,24,אזור תעשיה מפרץ,1,parcel_area,1
11549,25,אזור תעשיה מפרץ,1,parcel_area,1
11549,26,אזור תעשיה מפרץ,1,parcel_area,1
11549,27,אזור תעשיה מפרץ,1,parcel_area,1
11549,28,אזור תעשיה מפרץ,1,parcel_area,1
11549,3,אזור תעשיה מפרץ,1,parcel_area,1
11549,30,אזור תעשיה מפרץ,1,parcel_area,1
11549,31,אזור תעשיה מפרץ,1,parcel_area,1
11549,33,אזור תעשיה מפרץ,1,parcel_area,1
11549,34,אזור תעשיה מפרץ,1,parcel_area,1
11549,36,אזור תעשיה מפרץ,1,parcel_area,1
11549,37,אזור תעשיה מפרץ,1,parcel_area,1
11549,38,אזור תעשיה מפרץ,1,parcel_area,1
11549,4,אזור תעשיה מפרץ,1,parcel_area,1
11549,5,אזור תעשיה מפרץ,1,parcel_area,1
11549,6,אזור תעשיה מפרץ,1,parcel_area,1
11549,7,אזור תעשיה מפרץ,1,parcel_area,1
11549,8,אזור תעשיה מפרץ,1,parcel_area,1
11549,9,אזור תעשיה מפרץ,1,parcel_area,1
11549,,אזור תעשיה מפרץ,2,block_area_majority,1
11561,10,קריית חיים מזרחית,1,parcel_area,1
11561,66,קריית חיים מזרחית,1,parcel_area,1
11561,67,קריית חיים מזרחית,1,parcel_area,1
11561,68,קריית חיים מזרחית,1,parcel_area,1
11561,,קריית חיים מזרחית,2,block_area_majority,1
11563,1,קריית חיים מזרחית,1,parcel_area,1
11563,10,קריית חיים מזרחית,1,parcel_area,1
11563,100,קריית חיים מזרחית,1,parcel_area,1
11563,101,קריית חיים מזרחית,1,parcel_area,1
11563,102,קריית חיים מזרחית,1,parcel_area,1
11563,103,קריית חיים מזרחית,1,parcel_area,1
11563,104,קריית חיים מזרחית,1,parcel_area,1
11563,105,קריית חיים מזרחית,1,parcel_area,1
11563,108,קריית חיים מזרחית,1,parcel_area,1
11563,109,קריית חיים מזרחית,1,parcel_area,1
11563,11,קריית חיים מזרחית,1,parcel_area,1
11563,110,קריית חיים מזרחית,1,parcel_area,1
11563,111,קריית חיים מזרחית,1,parcel_area,1
11563,112,קריית חיים מזרחית,1,parcel_area,1
11563,113,קריית חיים מזרחית,1,parcel_area,1
11563,114,קריית חיים מזרחית,1,parcel_area,1
11563,116,קריית חיים מזרחית,1,parcel_area,1
11563,117,קריית חיים מזרחית,1,parcel_area,1
11563,118,קריית חיים מזרחית,1,parcel_area,1
11563,12,קריית חיים מזרחית,1,parcel_area,1
11563,120,קריית חיים מזרחית,1,parcel_area,1
11563,121,קריית חיים מזרחית,1,parcel_area,1
11563,122,קריית חיים מזרחית,1,parcel_area,1
11563,123,קריית חיים מזרחית,1,parcel_area,1
11563,124,קריית חיים מזרחית,1,parcel_area,1
11563,125,קריית חיים מזרחית,1,parcel_area,1
11563,126,קריית חיים מזרחית,1,parcel_area,1
11563,127,קריית חיים מזרחית,1,parcel_area,1
11563,128,קריית חיים מזרחית,1,parcel_area,1
11563,129,קריית חיים מזרחית,1,parcel_area,1
11563,13,קריית חיים מזרחית,1,parcel_area,1
11563,130,קריית חיים מזרחית,1,parcel_area,1
11563,131,קריית חיים מזרחית,1,parcel_area,1
11563,132,קריית חיים מזרחית,1,parcel_area,1
11563,134,קריית חיים מזרחית,1,parcel_area,1
11563,136,קריית חיים מזרחית,1,parcel_area,1
11563,138,קריית חיים מזרחית,1,parcel_area,1
11563,139,קריית חיים מזרחית,1,parcel_area,1
11563,14,קריית חיים מזרחית,1,parcel_area,1
11563,140,קריית חיים מזרחית,1,parcel_area,1
11563,141,קריית חיים מזרחית,1,parcel_area,1
11563,143,קריית חיים מזרחית,1,parcel_area,1
11563,144,קריית חיים מזרחית,1,parcel_area,1
11563,15,קריית חיים מזרחית,1,parcel_area,1
11563,151,קריית חיים מזרחית,1,parcel_area,1
11563,152,קריית חיים מזרחית,1,parcel_area,1
11563,157,קריית חיים מזרחית,1,parcel_area,1
11563,158,קריית חיים מזרחית,1,parcel_area,1
11563,159,קריית חיים מזרחית,1,parcel_area,1
11563,16,קריית חיים מזרחית,1,parcel_area,1
11563,161,קריית חיים מזרחית,1,parcel_area,1
11563,17,קריית חיים מזרחית,1,parcel_area,1
11563,18,קריית חיים מזרחית,1,parcel_area,1
11563,19,קריית חיים מזרחית,1,parcel_area,1
11563,2,קריית חיים מזרחית,1,parcel_area,1
11563,20,קריית חיים מזרחית,1,parcel_area,1
11563,21,קריית חיים מזרחית,1,parcel_area,1
11563,22,קריית חיים מזרחית,1,parcel_area,1
11563,23,קריית חיים מזרחית,1,parcel_area,1
11563,24,קריית חיים מזרחית,1,parcel_area,1
11563,25,קריית חיים מזרחית,1,parcel_area,1
11563,26,קריית חיים מזרחית,1,parcel_area,1
11563,27,קריית חיים מזרחית,1,parcel_area,1
11563,28,קריית חיים מזרחית,1,parcel_area,1
11563,3,קריית חיים מזרחית,1,parcel_area,1
11563,33,קריית חיים מזרחית,1,parcel_area,1
11563,35,קריית חיים מזרחית,1,parcel_area,1
11563,36,קריית חיים מזרחית,1,parcel_area,1
11563,37,קריית חיים מזרחית,1,parcel_area,1
11563,38,קריית חיים מזרחית,1,parcel_area,1
11563,39,קריית חיים מזרחית,1,parcel_area,1
11563,4,קריית חיים מזרחית,1,parcel_area,1
11563,40,קריית חיים מזרחית,1,parcel_area,1
11563,41,קריית חיים מזרחית,1,parcel_area,1
11563,42,קריית חיים מזרחית,1,parcel_area,1
11563,43,קריית חיים מזרחית,1,parcel_area,1
11563,44,קריית חיים מזרחית,1,parcel_area,1
11563,45,קריית חיים מזרחית,1,parcel_area,1
11563,46,קריית חיים מזרחית,1,parcel_area,1
11563,47,קריית חיים מזרחית,1,parcel_area,1
11563,48,קריית חיים מזרחית,1,parcel_area,1
11563,5,קריית חיים מזרחית,1,parcel_area,1
11563,6,קריית חיים מזרחית,1,parcel_area,1
11563,7,קריית חיים מזרחית,1,parcel_area,1
11563,8,קריית חיים מזרחית,1,parcel_area,1
11563,82,קריית חיים מזרחית,1,parcel_area,1
11563,87,קריית חיים מזרחית,1,parcel_area,1
11563,88,קריית חיים מזרחית,1,parcel_area,1
11563,89,קריית חיים מזרחית,1,parcel_area,1
11563,9,קריית חיים מזרחית,1,parcel_area,1
11563,90,קריית חיים מזרחית,1,parcel_area,1
11563,92,קריית חיים מזרחית,1,parcel_area,1
11563,93,קריית חיים מזרחית,1,parcel_area,1
11563,94,קריית חיים מזרחית,1,parcel_area,1
11563,95,קריית חיים מזרחית,1,parcel_area,1
11563,96,קריית חיים מזרחית,1,parcel_area,1
11563,97,קריית חיים מזרחית,1,parcel_area,1
11563,98,קריית חיים מזרחית,1,parcel_area,1
11563,,קריית חיים מזרחית,2,block_area_majority,1
11565,1,קריית חיים מזרחית,1,parcel_area,1
11565,10,קריית חיים מזרחית,1,parcel_area,1
11565,100,קריית חיים מזרחית,1,parcel_area,1
11565,101,קריית חיים מזרחית,1,parcel_area,1
11565,102,קריית חיים מזרחית,1,parcel_area,1
11565,103,קריית חיים מזרחית,1,parcel_area,1
11565,104,קריית חיים מזרחית,1,parcel_area,1
11565,105,קריית חיים מזרחית,1,parcel_area,1
11565,106,קריית חיים מזרחית,1,parcel_area,1
11565,107,קריית חיים מזרחית,1,parcel_area,1
11565,108,קריית חיים מזרחית,1,parcel_area,1
11565,109,קריית חיים מזרחית,1,parcel_area,1
11565,11,קריית חיים מזרחית,1,parcel_area,1
11565,110,קריית חיים מזרחית,1,parcel_area,1
11565,111,קריית חיים מזרחית,1,parcel_area,1
11565,112,קריית חיים מזרחית,1,parcel_area,1
11565,113,קריית חיים מזרחית,1,parcel_area,1
11565,114,קריית חיים מזרחית,1,parcel_area,1
11565,115,קריית חיים מזרחית,1,parcel_area,1
11565,117,קריית חיים מזרחית,1,parcel_area,1
11565,118,קריית חיים מזרחית,1,parcel_area,1
11565,119,קריית חיים מזרחית,1,parcel_area,1
11565,12,קריית חיים מזרחית,1,parcel_area,1
11565,120,קריית חיים מזרחית,1,parcel_area,1
11565,121,קריית חיים מזרחית,1,parcel_area,1
11565,122,קריית חיים מזרחית,1,parcel_area,1
11565,123,קריית חיים מזרחית,1,parcel_area,1
11565,124,קריית חיים מזרחית,1,parcel_area,1
11565,125,קריית חיים מזרחית,1,parcel_area,1
11565,126,קריית חיים מזרחית,1,parcel_area,1
11565,127,קריית חיים מזרחית,1,parcel_area,1
11565,128,קריית חיים מזרחית,1,parcel_area,1
11565,129,קריית חיים מזרחית,1,parcel_area,1
11565,13,קריית חיים מזרחית,1,parcel_area,1
11565,130,קריית חיים מזרחית,1,parcel_area,1
11565,131,קריית חיים מזרחית,1,parcel_area,1
11565,132,קריית חיים מזרחית,1,parcel_area,1
11565,133,קריית חיים מזרחית,1,parcel_area,1
11565,134,קריית חיים מזרחית,1,parcel_area,1
11565,135,קריית חיים מזרחית,1,parcel_area,1
11565,136,קריית חיים מזרחית,1,parcel_area,1
11565,137,קריית חיים מזרחית,1,parcel_area,1
11565,138,קריית חיים מזרחית,1,parcel_area,1
11565,139,קריית חיים מזרחית,1,parcel_area,1
11565,14,קריית חיים מזרחית,1,parcel_area,1
11565,15,קריית חיים מזרחית,1,parcel_area,1
11565,16,קריית חיים מזרחית,1,parcel_area,1
11565,17,קריית חיים מזרחית,1,parcel_area,1
11565,18,קריית חיים מזרחית,1,parcel_area,1
11565,19,קריית חיים מזרחית,1,parcel_area,1
11565,2,קריית חיים מזרחית,1,parcel_area,1
11565,20,קריית חיים מזרחית,1,parcel_area,1
11565,21,קריית חיים מזרחית,1,parcel_area,1
11565,22,קריית חיים מזרחית,1,parcel_area,1
11565,23,קריית חיים מזרחית,1,parcel_area,1
11565,24,קריית חיים מזרחית,1,parcel_area,1
11565,25,קריית חיים מזרחית,1,parcel_area,1
11565,26,קריית חיים מזרחית,1,parcel_area,1
11565,27,קריית חיים מזרחית,1,parcel_area,1
11565,28,קריית חיים מזרחית,1,parcel_area,1
11565,29,קריית חיים מזרחית,1,parcel_area,1
11565,3,קריית חיים מזרחית,1,parcel_area,1
11565,30,קריית חיים מזרחית,1,parcel_area,1
11565,31,קריית חיים מזרחית,1,parcel_area,1
11565,32,קריית חיים מזרחית,1,parcel_area,1
11565,33,קריית חיים מזרחית,1,parcel_area,1
11565,34,קריית חיים מזרחית,1,parcel_area,1
11565,35,קריית חיים מזרחית,1,parcel_area,1
11565,36,קריית חיים מזרחית,1,parcel_area,1
11565,37,קריית חיים מזרחית,1,parcel_area,1
11565,38,קריית חיים מזרחית,1,parcel_area,1
11565,39,קריית חיים מזרחית,1,parcel_area,1
11565,4,קריית חיים מזרחית,1,parcel_area,1
11565,40,קריית חיים מזרחית,1,parcel_area,1
11565,41,קריית חיים מזרחית,1,parcel_area,1
11565,42,קריית חיים מזרחית,1,parcel_area,1
11565,43,קריית חיים מזרחית,1,parcel_area,1
11565,44,קריית חיים מזרחית,1,parcel_area,1
11565,45,קריית חיים מזרחית,1,parcel_area,1
11565,46,קריית חיים מזרחית,1,parcel_area,1
11565,47,קריית חיים מזרחית,1,parcel_area,1
11565,48,קריית חיים מזרחית,1,parcel_area,1
11565,5,קריית חיים מזרחית,1,parcel_area,1
11565,50,קריית חיים מזרחית,1,parcel_area,1
11565,51,קריית חיים מזרחית,1,parcel_area,1
11565,52,קריית חיים מזרחית,1,parcel_area,1
11565,53,קריית חיים מזרחית,1,parcel_area,1
11565,54,קריית חיים מזרחית,1,parcel_area,1
11565,55,קריית חיים מזרחית,1,parcel_area,1
11565,56,קריית חיים מזרחית,1,parcel_area,1
11565,57,קריית חיים מזרחית,1,parcel_area,1
11565,58,קריית חיים מזרחית,1,parcel_area,1
11565,59,קריית חיים מזרחית,1,parcel_area,1
11565,6,קריית חיים מזרחית,1,parcel_area,1
11565,60,קריית חיים מזרחית,1,parcel_area,1
11565,61,קריית חיים מזרחית,1,parcel_area,1
11565,62,קריית חיים מזרחית,1,parcel_area,1
11565,63,קריית חיים מזרחית,1,parcel_area,1
11565,64,קריית חיים מזרחית,1,parcel_area,1
11565,65,קריית חיים מזרחית,1,parcel_area,1
11565,66,קריית חיים מזרחית,1,parcel_area,1
11565,67,קריית חיים מזרחית,1,parcel_area,1
11565,68,קריית חיים מזרחית,1,parcel_area,1
11565,69,קריית חיים מזרחית,1,parcel_area,1
11565,7,קריית חיים מזרחית,1,parcel_area,1
11565,70,קריית חיים מזרחית,1,parcel_area,1
11565,71,קריית חיים מזרחית,1,parcel_area,1
11565,72,קריית חיים מזרחית,1,parcel_area,1
11565,73,קריית חיים מזרחית,1,parcel_area,1
11565,74,קריית חיים מזרחית,1,parcel_area,1
11565,75,קריית חיים מזרחית,1,parcel_area,1
11565,76,קריית חיים מזרחית,1,parcel_area,1
11565,77,קריית חיים מזרחית,1,parcel_area,1
11565,78,קריית חיים מזרחית,1,parcel_area,1
11565,79,קריית חיים מזרחית,1,parcel_area,1
11565,8,קריית חיים מזרחית,1,parcel_area,1
11565,80,קריית חיים מזרחית,1,parcel_area,1
11565,81,קריית חיים מזרחית,1,parcel_area,1
11565,82,קריית חיים מזרחית,1,parcel_area,1
11565,83,קריית חיים מזרחית,1,parcel_area,1
11565,84,קריית חיים מזרחית,1,parcel_area,1
11565,85,קריית חיים מזרחית,1,parcel_area,1
11565,86,קריית חיים מזרחית,1,parcel_area,1
11565,87,קריית חיים מזרחית,1,parcel_area,1
11565,88,קריית חיים מזרחית,1,parcel_area,1
11565,89,קריית חיים מזרחית,1,parcel_area,1
11565,9,קריית חיים מזרחית,1,parcel_area,1
11565,90,קריית חיים מזרחית,1,parcel_area,1
11565,91,קריית חיים מזרחית,1,parcel_area,1
11565,92,קריית חיים מזרחית,1,parcel_area,1
11565,93,קריית חיים מזרחית,1,parcel_area,1
11565,94,קריית חיים מזרחית,1,parcel_area,1
11565,95,קריית חיים מזרחית,1,parcel_area,1
11565,96,קריית חיים מזרחית,1,parcel_area,1
11565,97,קריית חיים מזרחית,1,parcel_area,1
11565,98,קריית חיים מזרחית,1,parcel_area,1
11565,99,קריית חיים מזרחית,1,parcel_area,1
11565,,קריית חיים מזרחית,2,block_area_majority,1
11566,10,קריית שמואל,1,parcel_area,1
11566,100,קריית שמואל,1,parcel_area,1
11566,101,קריית שמואל,1,parcel_area,1
11566,102,קריית שמואל,1,parcel_area,1
11566,103,קריית שמואל,1,parcel_area,1
11566,104,קריית שמואל,1,parcel_area,1
11566,105,קריית שמואל,1,parcel_area,1
11566,106,קריית שמואל,1,parcel_area,1
11566,107,קריית שמואל,1,parcel_area,1
11566,11,קריית שמואל,1,parcel_area,1
11566,12,קריית שמואל,1,parcel_area,1
11566,125,קריית שמואל,1,parcel_area,1
11566,126,קריית שמואל,1,parcel_area,1
11566,127,קריית שמואל,1,parcel_area,1
11566,128,קריית שמואל,1,parcel_area,1
11566,129,קריית שמואל,1,parcel_area,1
11566,13,קריית שמואל,1,parcel_area,1
11566,130,קריית שמואל,1,parcel_area,1
11566,131,קריית שמואל,1,parcel_area,1
11566,132,קריית שמואל,1,parcel_area,1
11566,133,קריית שמואל,1,parcel_area,1
11566,134,קריית שמואל,1,parcel_area,1
11566,135,קריית שמואל,1,parcel_area,1
11566,136,קריית שמואל,1,parcel_area,1
11566,137,קריית שמואל,1,parcel_area,1
11566,138,קריית שמואל,1,parcel_area,1
11566,139,קריית שמואל,1,parcel_area,1
11566,14,קריית שמואל,1,parcel_area,1
11566,140,קריית שמואל,1,parcel_area,1
11566,141,קריית שמואל,1,parcel_area,1
11566,142,קריית שמואל,1,parcel_area,1
11566,143,קריית שמואל,1,parcel_area,1
11566,144,קריית שמואל,1,parcel_area,1
11566,145,קריית שמואל,1,parcel_area,1
11566,146,קריית שמואל,1,parcel_area,1
11566,147,קריית שמואל,1,parcel_area,1
11566,148,קריית שמואל,1,parcel_area,1
11566,149,קריית שמואל,1,parcel_area,1
11566,15,קריית שמואל,1,parcel_area,1
11566,150,קריית שמואל,1,parcel_area,1
11566,151,קריית שמואל,1,parcel_area,1
11566,152,קריית שמואל,1,parcel_area,1
11566,153,קריית שמואל,1,parcel_area,1
11566,154,קריית שמואל,1,parcel_area,1
11566,155,קריית שמואל,1,parcel_area,1
11566,156,קריית שמואל,1,parcel_area,1
11566,157,קריית שמואל,1,parcel_area,1
11566,158,קריית שמואל,1,parcel_area,1
11566,159,קריית שמואל,1,parcel_area,1
11566,16,קריית שמואל,1,parcel_area,1
11566,160,קריית שמואל,1,parcel_area,1
11566,161,קריית שמואל,1,parcel_area,1
11566,162,קריית שמואל,1,parcel_area,1
11566,163,קריית שמואל,1,parcel_area,1
11566,164,קריית שמואל,1,parcel_area,1
11566,165,קריית שמואל,1,parcel_area,1
11566,166,קריית שמואל,1,parcel_area,1
11566,167,קריית שמואל,1,parcel_area,1
11566,168,קריית שמואל,1,parcel_area,1
11566,169,קריית שמואל,1,parcel_area,1
11566,17,קריית שמואל,1,parcel_area,1
11566,170,קריית שמואל,1,parcel_area,1
11566,171,קריית שמואל,1,parcel_area,1
11566,172,קריית שמואל,1,parcel_area,1
11566,173,קריית שמואל,1,parcel_area,1
11566,174,קריית שמואל,1,parcel_area,1
11566,175,קריית שמואל,1,parcel_area,1
11566,178,קריית שמואל,1,parcel_area,1
11566,179,קריית שמואל,1,parcel_area,1
11566,18,קריית שמואל,1,parcel_area,1
11566,180,קריית שמואל,1,parcel_area,1
11566,181,קריית שמואל,1,parcel_area,1
11566,182,קריית שמואל,1,parcel_area,1
11566,183,קריית שמואל,1,parcel_area,1
11566,184,קריית שמואל,1,parcel_area,1
11566,188,קריית שמואל,1,parcel_area,1
11566,189,קריית שמואל,1,parcel_area,1
11566,19,קריית שמואל,1,parcel_area,1
11566,190,קריית שמואל,1,parcel_area,1
11566,191,קריית שמואל,1,parcel_area,1
11566,192,קריית שמואל,1,parcel_area,1
11566,193,קריית שמואל,1,parcel_area,1
11566,194,קריית שמואל,1,parcel_area,1
11566,195,קריית שמואל,1,parcel_area,1
11566,196,קריית שמואל,1,parcel_area,1
11566,197,קריית שמואל,1,parcel_area,1
11566,198,קריית שמואל,1,parcel_area,1
11566,199,קריית שמואל,1,parcel_area,1
11566,2,קריית חיים מערבית,1,parcel_area,1
11566,20,קריית שמואל,1,parcel_area,1
11566,200,קריית שמואל,1,parcel_area,1
11566,201,קריית שמואל,1,parcel_area,1
11566,203,קריית שמואל,1,parcel_area,1
11566,204,קריית שמואל,1,parcel_area,1
11566,21,קריית שמואל,1,parcel_area,1
11566,212,קריית חיים מערבית,1,parcel_area,1
11566,213,קריית חיים מערבית,1,parcel_area,1
11566,214,קריית חיים מערבית,1,parcel_area,1
11566,215,קריית חיים מערבית,1,parcel_area,1
11566,216,קריית חיים מערבית,1,parcel_area,1
11566,217,קריית חיים מערבית,1,parcel_area,1
11566,218,קריית חיים מערבית,1,parcel_area,1
11566,219,קריית חיים מערבית,1,parcel_area,1
11566,22,קריית שמואל,1,parcel_area,1
11566,220,קריית חיים מערבית,1,parcel_area,1
11566,221,קריית חיים מערבית,1,parcel_area,1
11566,222,קריית חיים מערבית,1,parcel_area,1
11566,223,קריית חיים מערבית,1,parcel_area,1
11566,224,קריית חיים מערבית,1,parcel_area,1
11566,225,קריית חיים מערבית,1,parcel_area,1
11566,226,קריית חיים מערבית,1,parcel_area,1
11566,227,קריית חיים מערבית,1,parcel_area,1
11566,229,קריית חיים מערבית,1,parcel_area,1
11566,23,קריית שמואל,1,parcel_area,1
11566,230,קריית חיים מערבית,1,parcel_area,1
11566,231,קריית חיים מערבית,1,parcel_area,1
11566,232,קריית חיים מערבית,1,parcel_area,1
11566,233,קריית חיים מערבית,1,parcel_area,1
11566,234,קריית חיים מערבית,1,parcel_area,1
11566,235,קריית חיים מערבית,1,parcel_area,1
11566,236,קריית חיים מערבית,1,parcel_area,1
11566,237,קריית חיים מערבית,1,parcel_area,1
11566,238,קריית חיים מערבית,1,parcel_area,1
11566,24,קריית שמואל,1,parcel_area,1
11566,243,קריית חיים מערבית,1,parcel_area,1
11566,245,קריית חיים מערבית,1,parcel_area,1
11566,248,קריית חיים מערבית,1,parcel_area,1
11566,249,קריית חיים מערבית,1,parcel_area,1
11566,25,קריית שמואל,1,parcel_area,1
11566,250,קריית חיים מערבית,1,parcel_area,1
11566,251,קריית חיים מערבית,1,parcel_area,1
11566,252,קריית חיים מערבית,1,parcel_area,1
11566,253,קריית חיים מערבית,1,parcel_area,1
11566,254,קריית חיים מערבית,1,parcel_area,1
11566,255,קריית חיים מערבית,1,parcel_area,1
11566,257,קריית חיים מערבית,1,parcel_area,1
11566,258,קריית חיים מערבית,1,parcel_area,1
11566,259,קריית חיים מערבית,1,parcel_area,1
11566,26,קריית שמואל,1,parcel_area,1
11566,260,קריית חיים מערבית,1,parcel_area,1
11566,261,קריית חיים מערבית,1,parcel_area,1
11566,262,קריית חיים מערבית,1,parcel_area,1
11566,263,קריית חיים מערבית,1,parcel_area,1
11566,264,קריית חיים מערבית,1,parcel_area,1
11566,265,קריית חיים מערבית,1,parcel_area,1
11566,267,קריית שמואל,1,parcel_area,1
11566,268,קריית שמואל,1,parcel_area,1
11566,269,קריית שמואל,1,parcel_area,1
11566,27,קריית שמואל,1,parcel_area,1
11566,270,קריית שמואל,1,parcel_area,1
11566,271,קריית שמואל,1,parcel_area,1
11566,272,קריית שמואל,1,parcel_area,1
11566,274,קריית שמואל,1,parcel_area,1
11566,275,קריית שמואל,1,parcel_area,1
11566,279,קריית שמואל,1,parcel_area,1
11566,28,קריית שמואל,1,parcel_area,1
11566,29,קריית שמואל,1,parcel_area,1
11566,3,קריית שמואל,1,parcel_area,0.865
11566,30,קריית שמואל,1,parcel_area,1
11566,31,קריית שמואל,1,parcel_area,1
11566,32,קריית שמואל,1,parcel_area,1
11566,33,קריית שמואל,1,parcel_area,1
11566,34,קריית שמואל,1,parcel_area,1
11566,35,קריית שמואל,1,parcel_area,1
11566,36,קריית שמואל,1,parcel_area,1
11566,37,קריית שמואל,1,parcel_area,1
11566,38,קריית שמואל,1,parcel_area,1
11566,39,קריית שמואל,1,parcel_area,1
11566,4,קריית שמואל,1,parcel_area,1
11566,40,קריית שמואל,1,parcel_area,1
11566,41,קריית שמואל,1,parcel_area,1
11566,42,קריית שמואל,1,parcel_area,1
11566,43,קריית שמואל,1,parcel_area,1
11566,44,קריית שמואל,1,parcel_area,1
11566,45,קריית שמואל,1,parcel_area,1
11566,46,קריית שמואל,1,parcel_area,1
11566,47,קריית שמואל,1,parcel_area,1
11566,48,קריית שמואל,1,parcel_area,1
11566,49,קריית שמואל,1,parcel_area,1
11566,5,קריית שמואל,1,parcel_area,1
11566,50,קריית שמואל,1,parcel_area,1
11566,51,קריית שמואל,1,parcel_area,1
11566,52,קריית שמואל,1,parcel_area,1
11566,53,קריית שמואל,1,parcel_area,1
11566,54,קריית שמואל,1,parcel_area,1
11566,55,קריית שמואל,1,parcel_area,1
11566,56,קריית שמואל,1,parcel_area,1
11566,57,קריית שמואל,1,parcel_area,1
11566,58,קריית שמואל,1,parcel_area,1
11566,59,קריית שמואל,1,parcel_area,1
11566,6,קריית שמואל,1,parcel_area,1
11566,60,קריית שמואל,1,parcel_area,1
11566,61,קריית שמואל,1,parcel_area,1
11566,64,קריית שמואל,1,parcel_area,1
11566,65,קריית שמואל,1,parcel_area,1
11566,66,קריית שמואל,1,parcel_area,1
11566,67,קריית שמואל,1,parcel_area,1
11566,7,קריית שמואל,1,parcel_area,1
11566,78,קריית שמואל,1,parcel_area,1
11566,79,קריית שמואל,1,parcel_area,1
11566,8,קריית שמואל,1,parcel_area,1
11566,80,קריית שמואל,1,parcel_area,1
11566,81,קריית שמואל,1,parcel_area,1
11566,82,קריית שמואל,1,parcel_area,1
11566,83,קריית שמואל,1,parcel_area,1
11566,84,קריית שמואל,1,parcel_area,1
11566,85,קריית שמואל,1,parcel_area,1
11566,86,קריית שמואל,1,parcel_area,1
11566,87,קריית שמואל,1,parcel_area,1
11566,88,קריית שמואל,1,parcel_area,1
11566,89,קריית שמואל,1,parcel_area,1
11566,9,קריית שמואל,1,parcel_area,1
11566,90,קריית שמואל,1,parcel_area,1
11566,91,קריית שמואל,1,parcel_area,1
11566,92,קריית שמואל,1,parcel_area,1
11566,93,קריית שמואל,1,parcel_area,1
11566,94,קריית שמואל,1,parcel_area,1
11566,95,קריית שמואל,1,parcel_area,1
11566,96,קריית שמואל,1,parcel_area,1
11566,97,קריית שמואל,1,parcel_area,1
11566,98,קריית שמואל,1,parcel_area,1
11566,99,קריית שמואל,1,parcel_area,1
11566,,קריית שמואל,2,block_area_majority,0.799
11567,10,קריית חיים מערבית,1,parcel_area,1
11567,100,קריית חיים מערבית,1,parcel_area,1
11567,101,קריית חיים מערבית,1,parcel_area,1
11567,102,קריית חיים מערבית,1,parcel_area,1
11567,103,קריית חיים מערבית,1,parcel_area,1
11567,104,קריית חיים מערבית,1,parcel_area,1
11567,105,קריית חיים מערבית,1,parcel_area,1
11567,106,קריית חיים מערבית,1,parcel_area,1
11567,107,קריית חיים מערבית,1,parcel_area,1
11567,108,קריית חיים מערבית,1,parcel_area,1
11567,109,קריית חיים מערבית,1,parcel_area,1
